2,361,0.23597293853787882,90000,62296.855774
3,362,0.08491452217045455,90000,22417.433853
3,363,0.1350319671628788,90000,35648.439331
4,364,0.05360875606439394,90000,14152.711601
4,365,0.2956092834469697,90000,78040.85083
5,366,0.11352216720454546,90000,29969.852142
5,367,0.03553201198484848,90000,9380.451164
6,195,0.49518997192424236,90000,130730.152588
6,368,0.13349905014015154,90000,35243.749237
7,281,0.08342781067045454,90000,22024.942017
7,369,0.023211686609848483,90000,6127.885265
8,370,0.20476987838636362,90000,54059.247894
8,371,0.2162901878371212,90000,57100.609589
9,262,0.09448981285227273,90000,24945.310593
9,372,0.04978558063636363,90000,13143.393288
10,373,0.43139175415151515,90000,113887.423096
11,374,0.2672416687007576,90000,70551.800537
12,375,0.002803770602272727,90000,740.195439
12,376,0.045854902268939395,90000,12105.694199
13,306,0.43641723632954543,90000,115214.150391
13,377,0.04216868400757576,90000,11132.532578
14,280,0.15612213134848485,90000,41216.242676
15,113,0.032886354924242425,90000,8681.9977
15,251,0.06977972030681819,90000,18421.846161
16,378,0.1971577644356061,90000,52049.649811
16,379,0.0034609469772727275,90000,913.690002
17,380,0.14945435523863634,90000,39455.949783
17,381,0.010033559799242425,90000,2648.859787
18,382,0.10740638732954545,90000,28355.286255
18,383,0.08948287010227272,90000,23623.477707
19,384,0.04113482952272727,90000,10859.594994
19,385,0.032475736140151513,90000,8573.594341
20,386,0.024937696458333332,90000,6583.551865
20,387,0.07934866428409092,90000,20948.047371
21,388,0.07106338977651515,90000,18760.734901
22,329,0.41562129974242423,90000,109724.023132
22,389,0.004650370181818182,90000,1227.697728
23,390,0.5883061981212121,90000,155312.836304
24,391,0.4600007629393939,90000,121440.201416
24,392,0.02511439561742424,90000,6630.200443
25,182,0.2793910217272727,90000,73759.229736
25,185,0.20820455551136363,90000,54966.002655
25,186,0.18182567596590907,90000,48001.978455
26,305,0.06169440269318182,90000,16287.322311
26,393,0.00965911209469697,90000,2550.005593
27,394,0.39966976165909085,90000,105512.817078
28,276,0.2246878433219697,90000,59317.590637
28,395,0.054122643469696974,90000,14288.377876
29,396,0.3303464126590909,90000,87211.452942
29,397,0.23310371398863636,90000,61539.380493
30,229,0.12957887649621214,90000,34208.823395
30,398,0.11122772216666667,90000,29364.118652
31,399,0.4532395553598485,90000,119655.242615
31,400,0.04378808021590909,90000,11560.053177
32,401,0.1384654617310606,90000,36554.881897
32,402,0.042229223249999996,90000,11148.514938
33,201,0.1712506675719697,90000,45210.176239
33,403,0.023902723787878787,90000,6310.31908
34,404,0.2232703208939394,90000,58943.364716
35,176,0.2596315002424242,90000,68542.716064
35,405,0.09366851806818183,90000,24728.48877
36,198,0.251805553435606,90000,66476.666107
36,200,0.26099393844696966,90000,68902.39975
37,406,0.24776985168560606,90000,65411.240845
37,407,0.3500045013409091,90000,92401.188354
38,408,0.059388518333333334,90000,15678.56884
38,409,0.21810157775757577,90000,57578.816528
39,404,0.15280912399242425,90000,40341.608734
39,410,0.04791329383712121,90000,12649.109573
40,224,0.2815322303787879,90000,74324.50882
40,289,0.3996736907954545,90000,105513.85437
41,411,0.39855392456060607,90000,105218.236084
42,412,0.056888756753787885,90000,15018.631783
42,413,0.02427310943560606,90000,6408.100891
43,414,0.045605950356060604,90000,12039.970894
43,415,0.5945278167727273,90000,156955.343628
44,416,0.07984115123863636,90000,21078.063927
44,417,0.5993527221666667,90000,158229.118652
45,163,0.35652324676515146,90000,94122.137146
45,418,0.014293715954545457,90000,3773.541012
46,419,0.021036086083333332,90000,5553.526726
46,420,0.37942684173484853,90000,100168.686218
47,421,0.015515208246212121,90000,4096.014977
48,351,0.46513755798484846,90000,122796.315308
48,422,0.10187419891287877,90000,26894.788513
49,183,0.22566654000000003,90000,59575.96656
49,303,0.19251201999999998,90000,50823.173279999995
49,423,0.11214186668560605,90000,29605.452805
49,424,0.00899678468560606,90000,2375.151157
50,296,0.03655088424621212,90000,9649.433441
50,425,0.07978750705681817,90000,21063.901863
51,426,0.0068705648181818174,90000,1813.829112
51,427,0.37215995788636363,90000,98250.228882
52,428,0.4992958068863637,90000,131814.093018
52,429,0.001059269606060606,90000,279.647176
53,430,0.01805050253787879,90000,4765.33267
54,431,0.02795519828787879,90000,7380.172348
54,432,0.5244861221325757,90000,138464.336243
55,433,0.005707359314393939,90000,1506.742859
55,434,0.01082486987121212,90000,2857.765646
56,237,0.19775999069318181,90000,52208.637543
56,435,0.06478479385227272,90000,17103.185577
57,324,0.5568331909166667,90000,147003.962402
57,436,0.17676820754924244,90000,46666.806793
58,437,0.15382705688636364,90000,40610.343018
59,438,0.009007706643939394,90000,2378.034554
59,439,0.3976459884659091,90000,104978.540955
60,369,0.4243642425530303,90000,112032.160034
60,440,0.220588378905303,90000,58235.332031
61,129,0.572745285034091,90000,151204.755249
61,441,0.027616009712121213,90000,7290.626564
62,442,0.09515112876893939,90000,25119.897995
62,443,0.4563722610492424,90000,120482.276917
63,444,0.5003166580189394,90000,132083.597717
63,445,0.43821479797348484,90000,115688.706665
64,446,0.055036559106060604,90000,14529.651604
64,447,0.1460442543030303,90000,38555.683136
65,448,0.010131994484848484,90000,2674.846544
65,449,0.17259073257575758,90000,45563.9534
66,321,0.21380201339772725,90000,56443.731537
66,450,0.011460578443181818,90000,3025.592709
67,451,0.11281376838636363,90000,29782.834854
67,532,0.38519142150757574,90000,101690.535278
68,421,0.5238417053219697,90000,138294.210205
68,452,0.041554455757575756,90000,10970.37632
69,453,0.4452132415757576,90000,117536.295776
69,454,0.14931324005303032,90000,39418.695374
70,455,0.05040421009090909,90000,13306.711464
70,456,0.031896252632575756,90000,8420.610695
71,410,0.23465166092045453,90000,61948.038483
71,457,0.017923309803030304,90000,4731.753788
72,458,0.02484177351136364,90000,6558.228207
72,459,0.02687565803409091,90000,7095.173721
73,435,0.34223403930681817,90000,90349.786377
73,460,0.00894751965909091,90000,2362.14519
74,240,0.13301616668560606,90000,35116.268005
74,461,0.08764420509469698,90000,23138.070145
75,462,0.09861511230303031,90000,26034.389648
75,463,0.236257324219697,90000,62371.933594
76,243,0.0844648742689394,90000,22298.726807
76,464,0.43231117248484846,90000,114130.149536
77,286,0.2455327987689394,90000,64820.658875
77,465,0.10646032333333334,90000,28105.52536
78,466,0.4185129928598485,90000,110487.430115
78,467,0.02293803453409091,90000,6055.641117
79,291,0.005806094409090909,90000,1532.808924
79,468,0.4576421737689394,90000,120817.533875
80,469,0.5071245193484848,90000,133880.873108
80,470,0.4171852111818181,90000,110136.895752
81,471,0.4157567214962121,90000,109759.774475
81,472,0.2809319496136364,90000,74166.034698
82,473,0.22679050445454543,90000,59872.693176
83,474,0.09292038917424243,90000,24530.982742
83,475,0.006615801454545455,90000,1746.571584
84,282,0.5955916976931819,90000,157236.208191
84,476,0.014866155386363636,90000,3924.665022
85,477,0.12226309776136363,90000,32277.457809
85,478,0.08975379943939395,90000,23695.003052
86,479,0.29901145935227275,90000,78939.025269
86,480,0.26650444030681814,90000,70357.172241
87,436,0.14523833274999998,90000,38342.919846
88,481,0.20670181274242425,90000,54569.278564
88,482,0.4675468826287879,90000,123432.377014
89,483,0.3412193679810606,90000,90081.913147
89,484,0.1849343109128788,90000,48822.658081
90,246,0.10433254242045453,90000,27543.791199
90,485,0.001092458443181818,90000,288.409029
91,470,0.5494260787954545,90000,145048.484802
91,486,0.02067540884090909,90000,5458.307934
92,487,0.530432395935606,90000,140034.152527
92,488,0.5706189727765152,90000,150643.408813
93,489,0.39351325988636365,90000,103887.50061
93,490,0.4251595687878788,90000,112242.12616
94,491,0.008348572253787878,90000,2204.023075
94,492,0.3130649375909091,90000,82649.143524
95,392,0.45757457733333334,90000,120799.688416
95,493,0.033353340625,90000,8805.281925
96,494,0.14769097328030303,90000,38990.416946
96,495,0.06264123916666667,90000,16537.28714
97,496,0.035983040333333334,90000,9499.522648
97,497,0.2497341537462121,90000,65929.816589
98,218,0.059985942840909086,90000,15836.28891
98,498,0.010744436981060606,90000,2836.531363
99,410,0.3458594131477273,90000,91306.885071
99,499,0.03822806120075757,90000,10092.208157
100,500,0.0012336987272727274,90000,325.696464
100,501,0.2232514953598485,90000,58938.394775
101,502,0.015169907806818182,90000,4004.855661
101,503,0.1879374885568182,90000,49615.496979
102,504,0.007273519636363637,90000,1920.209184
102,505,0.25122438430681815,90000,66323.237457
103,389,0.1252679729469697,90000,33070.744858
103,506,0.059702472685606064,90000,15761.452789
104,507,0.003509482143939394,90000,926.503286
104,508,0.018123660087121213,90000,4784.646263
105,509,0.3610680770871212,90000,95321.972351
105,510,0.0394998812689394,90000,10427.968655
106,189,0.3281278991704546,90000,86625.765381
106,511,0.030629963875,90000,8086.310463
107,512,0.0417743539810606,90000,11028.429451
107,513,0.3976480865492425,90000,104979.094849
108,514,0.020118734837121212,90000,5311.345997
108,515,0.01894870400378788,90000,5002.457857
109,516,0.17917583465530304,90000,47302.420349
110,180,0.16134590148863637,90000,42595.317993
110,289,0.052030038833333334,90000,13735.930252
111,485,0.01581244360192837,1000,4591.933622
111,526,0.00962922275,1000,2542.114806
112,1,2.7056277056277056e-05,90000,10.0
112,113,0.19194543021103896,1000,70943.031006
113,15,0.03654039436026936,1000,8681.9977
113,112,0.19194543021103896,1000,70943.031006
113,251,0.05589463060606061,1000,16231.800728
114,115,0.31210010235139857,500,107112.755127
114,125,0.11553834279356061,500,36602.546997
114,126,0.008325607668732783,500,2417.756467
115,114,0.31210010235139857,500,107112.755127
115,140,0.40214424133207066,1000,127399.295654
116,118,0.006336192441724943,1500,2174.581246
117,248,0.004846983605371901,750,1407.564039
118,116,0.006336192441724943,1500,2174.581246
118,248,0.04666879360431236,3500,16016.729965
118,301,0.2426882963927739,1000,83290.623322
119,239,0.0025697265675990676,1000,881.930158
119,240,0.007879290212703961,1000,2704.172401
120,130,0.025622388295454546,1000,9470.034714
120,322,0.13394002914502165,1000,49504.234772
120,391,0.17049031938852813,500,63013.222046
121,323,0.10433204650757576,500,41315.490417
121,391,0.01247421828168044,750,3622.512989
121,392,0.35754213968939397,500,141586.687317
122,123,0.22379433768127707,1000,82714.387207
122,124,0.09684525403236914,1000,28123.861771
123,122,0.22379433768127707,1000,82714.387207
123,304,0.001388280340909091,500,329.855409
123,305,0.0449344515814394,1500,9490.156174
124,122,0.09684525403236914,1000,28123.861771
124,495,0.009785978792929292,1000,3875.247602
124,528,0.23988721211868688,1000,94995.335999
125,114,0.11553834279356061,500,36602.546997
125,397,0.182779909770202,2000,72380.844269
126,114,0.008325607668732783,500,2417.756467
127,350,0.0014656375233100235,1000,503.006798
128,139,0.13538303375291375,1500,46463.457184
129,61,0.4091037750243507,500,151204.755249
129,458,0.026091525771349863,1000,7576.979084
130,120,0.025622388295454546,1000,9470.034714
130,352,0.31366459982683986,500,115930.436096
130,458,0.30308388301406924,500,112019.803162
131,132,0.13545309413567494,1000,39335.578537
131,134,0.12139183998106061,1500,32047.445755
131,135,0.00705005255509642,1500,2047.335262
132,131,0.13545309413567494,1000,39335.578537
133,294,0.01450806205922865,1500,4213.141222
134,131,0.12139183998106061,1500,32047.445755
134,467,0.11570457311771562,1000,39709.809494
135,131,0.00705005255509642,1500,2047.335262
136,522,0.001524262875631313,1000,482.886479
137,144,0.0498623053219697,1000,7898.189163
138,167,0.04571969668181819,500,18104.999886
138,265,0.48775792439898996,500,193152.138062
138,403,0.17678471974025975,500,65339.632416
139,128,0.13538303375291375,1500,46463.457184
139,140,0.09122662110881544,1500,26492.21077
139,350,0.10110353323135197,1500,34698.732605
140,115,0.40214424133207066,1000,127399.295654
140,139,0.09122662110881544,1500,26492.21077
140,351,0.09169100920454547,1500,29047.711716
141,341,0.002720403472222222,500,1077.279775
142,342,0.0001228345562770563,1000,45.399652
143,260,1.236525048148148,500,293798.35144
143,523,0.03340621590435606,1000,7055.392799
144,137,0.0498623053219697,1000,7898.189163
144,160,0.11183616774350649,1000,20667.323799
144,523,0.3181667327884615,1500,109194.822693
145,335,0.002710677683982684,1000,500.933236
146,225,0.06680462360479798,500,21163.704758
146,491,0.5329273223863636,500,154762.094421
146,498,0.4331138065882035,500,160078.862915
147,148,0.06097384770707071,1500,24145.643692
