2,359,0.16855221438717533,1250,62296.8984375
3,360,0.06065313958502435,1250,22417.400390625
3,361,0.0964512944737554,1250,35648.3984375
4,362,0.03829193775788014,1250,14152.7001953125
4,363,0.2111496169845779,1250,78040.8984375
5,364,0.0810873928317776,1250,29969.900390625
5,365,0.025380005939698323,1250,9380.4501953125
6,195,0.35370670995671,1250,130730.0
6,366,0.09535660384537338,1250,35243.80078125
7,280,0.05959118071056547,1250,22024.900390625
7,367,0.016579789330949,1250,6127.89013671875
8,368,0.14626406715029763,1250,54059.19921875
8,369,0.15449296959550865,1250,57100.6015625
9,262,0.06749269691896645,1250,24945.30078125
9,370,0.03556114824303301,1250,13143.400390625
10,371,0.3081358225108225,1250,113887.0
11,372,0.19088689630681818,1250,70551.796875
12,373,0.002002692119383709,1250,740.1950073242188
12,374,0.03275351784446023,1250,12105.7001953125
13,304,0.3117261904761905,1250,115214.0
13,375,0.030120400432900433,1250,11132.5
14,279,0.11151569052692101,1250,41216.19921875
15,113,0.02349025974025974,1250,8682.0
15,251,0.04984253458130412,1250,18421.80078125
16,376,0.14082710827583875,1250,52049.69921875
16,377,0.0024721049849605148,1250,913.6900024414062
17,378,0.10675297196293289,1250,39455.8984375
17,379,0.007166829294972606,1250,2648.860107421875
18,380,0.07671888739515693,1250,28355.30078125
18,381,0.06391639610389611,1250,23623.5
19,382,0.029382033575148812,1250,10859.599609375
19,383,0.02319694221793831,1250,8573.58984375
20,384,0.01781263475294237,1250,6583.5498046875
20,385,0.05667748917748918,1250,20948.0
21,386,0.05075946758319805,1250,18760.69921875
22,327,0.29687229437229434,1250,109724.0
22,387,0.003321699002088406,1250,1227.699951171875
23,388,0.4202191558441558,1250,155313.0
24,389,0.32857142857142857,1250,121440.0
24,390,0.017938853342295724,1250,6630.2001953125
25,182,0.19956494352002163,1250,73759.203125
25,185,0.14871753246753247,1250,54966.0
25,186,0.12987554112554112,1250,48002.0
26,303,0.04406736960142722,1250,16287.2998046875
