<NUMBER OF NODES> 550
<NUMBER OF LINKS> 1366
<NUMBER OF ZONES> 110
<FIRST THRU NODE> 111
<END OF METADATA>


~ init_node term_node capacity length free_flow_time alpha beta speed toll link_type ;
	2	361	90000.0	62296.855774	14.158376312272729	0.15	4	50.0	0	0	;
	3	362	90000.0	22417.433853	5.094871330227273	0.15	4	50.0	0	0	;
	3	363	90000.0	35648.439331	8.101918029772728	0.15	4	50.0	0	0	;
	4	364	90000.0	14152.711601	3.2165253638636364	0.15	4	50.0	0	0	;
	4	365	90000.0	78040.85083	17.73655700681818	0.15	4	50.0	0	0	;
	5	366	90000.0	29969.852142	6.8113300322727275	0.15	4	50.0	0	0	;
	5	367	90000.0	9380.451164	2.131920719090909	0.15	4	50.0	0	0	;
	6	195	90000.0	130730.152588	29.71139831545455	0.15	4	50.0	0	0	;
	6	368	90000.0	35243.749237	8.009943008409092	0.15	4	50.0	0	0	;
	7	281	90000.0	22024.942017	5.005668640227274	0.15	4	50.0	0	0	;
	7	369	90000.0	6127.885265	1.392701196590909	0.15	4	50.0	0	0	;
	8	370	90000.0	54059.247894	12.286192703181818	0.15	4	50.0	0	0	;
	8	371	90000.0	57100.609589	12.977411270227272	0.15	4	50.0	0	0	;
	9	262	90000.0	24945.310593	5.669388771136364	0.15	4	50.0	0	0	;
	9	372	90000.0	13143.393288	2.987134838181818	0.15	4	50.0	0	0	;
	10	373	90000.0	113887.423096	25.88350524909091	0.15	4	50.0	0	0	;
	11	374	90000.0	70551.800537	16.034500122045458	0.15	4	50.0	0	0	;
	12	375	90000.0	740.195439	0.16822623613636362	0.15	4	50.0	0	0	;
	12	376	90000.0	12105.694199	2.7512941361363636	0.15	4	50.0	0	0	;
	13	306	90000.0	115214.150391	26.185034179772725	0.15	4	50.0	0	0	;
	13	377	90000.0	11132.532578	2.5301210404545458	0.15	4	50.0	0	0	;
	14	280	90000.0	41216.242676	9.367327880909091	0.15	4	50.0	0	0	;
	15	113	90000.0	8681.9977	1.9731812954545456	0.15	4	50.0	0	0	;
	15	251	90000.0	18421.846161	4.186783218409091	0.15	4	50.0	0	0	;
	16	378	90000.0	52049.649811	11.829465866136363	0.15	4	50.0	0	0	;
	16	379	90000.0	913.690002	0.20765681863636365	0.15	4	50.0	0	0	;
	17	380	90000.0	39455.949783	8.967261314318181	0.15	4	50.0	0	0	;
	17	381	90000.0	2648.859787	0.6020135879545455	0.15	4	50.0	0	0	;
	18	382	90000.0	28355.286255	6.444383239772727	0.15	4	50.0	0	0	;
	18	383	90000.0	23623.477707	5.368972206136363	0.15	4	50.0	0	0	;
	19	384	90000.0	10859.594994	2.468089771363636	0.15	4	50.0	0	0	;
	19	385	90000.0	8573.594341	1.9485441684090907	0.15	4	50.0	0	0	;
	20	386	90000.0	6583.551865	1.4962617875000002	0.15	4	50.0	0	0	;
	20	387	90000.0	20948.047371	4.7609198570454545	0.15	4	50.0	0	0	;
	21	388	90000.0	18760.734901	4.263803386590909	0.15	4	50.0	0	0	;
	22	329	90000.0	109724.023132	24.937277984545453	0.15	4	50.0	0	0	;
	22	389	90000.0	1227.697728	0.2790222109090909	0.15	4	50.0	0	0	;
	23	390	90000.0	155312.836304	35.29837188727272	0.15	4	50.0	0	0	;
	24	391	90000.0	121440.201416	27.600045776363636	0.15	4	50.0	0	0	;
	24	392	90000.0	6630.200443	1.5068637370454547	0.15	4	50.0	0	0	;
	25	182	90000.0	73759.229736	16.763461303636362	0.15	4	50.0	0	0	;
	25	185	90000.0	54966.002655	12.492273330681819	0.15	4	50.0	0	0	;
	25	186	90000.0	48001.978455	10.909540557954545	0.15	4	50.0	0	0	;
	26	305	90000.0	16287.322311	3.701664161590909	0.15	4	50.0	0	0	;
	26	393	90000.0	2550.005593	0.5795467256818181	0.15	4	50.0	0	0	;
	27	394	90000.0	105512.817078	23.980185699545455	0.15	4	50.0	0	0	;
	28	276	90000.0	59317.590637	13.481270599318183	0.15	4	50.0	0	0	;
	28	395	90000.0	14288.377876	3.247358608181818	0.15	4	50.0	0	0	;
	29	396	90000.0	87211.452942	19.820784759545454	0.15	4	50.0	0	0	;
	29	397	90000.0	61539.380493	13.98622283931818	0.15	4	50.0	0	0	;
	30	229	90000.0	34208.823395	7.774732589772727	0.15	4	50.0	0	0	;
	30	398	90000.0	29364.118652	6.67366333	0.15	4	50.0	0	0	;
	31	399	90000.0	119655.242615	27.194373321590906	0.15	4	50.0	0	0	;
	31	400	90000.0	11560.053177	2.6272848129545454	0.15	4	50.0	0	0	;
	32	401	90000.0	36554.881897	8.307927703863637	0.15	4	50.0	0	0	;
	32	402	90000.0	11148.514938	2.5337533949999997	0.15	4	50.0	0	0	;
	33	201	90000.0	45210.176239	10.27504005431818	0.15	4	50.0	0	0	;
	33	403	90000.0	6310.31908	1.4341634272727273	0.15	4	50.0	0	0	;
	34	404	90000.0	58943.364716	13.396219253636364	0.15	4	50.0	0	0	;
	35	176	90000.0	68542.716064	15.577890014545453	0.15	4	50.0	0	0	;
	35	405	90000.0	24728.48877	5.62011108409091	0.15	4	50.0	0	0	;
	36	198	90000.0	66476.666107	15.108333206136365	0.15	4	50.0	0	0	;
	36	200	90000.0	68902.39975	15.659636306818182	0.15	4	50.0	0	0	;
	37	406	90000.0	65411.240845	14.866191101136364	0.15	4	50.0	0	0	;
	37	407	90000.0	92401.188354	21.000270080454545	0.15	4	50.0	0	0	;
	38	408	90000.0	15678.56884	3.5633111	0.15	4	50.0	0	0	;
	38	409	90000.0	57578.816528	13.086094665454546	0.15	4	50.0	0	0	;
	39	404	90000.0	40341.608734	9.168547439545454	0.15	4	50.0	0	0	;
	39	410	90000.0	12649.109573	2.8747976302272726	0.15	4	50.0	0	0	;
	40	224	90000.0	74324.50882	16.891933822727275	0.15	4	50.0	0	0	;
	40	289	90000.0	105513.85437	23.980421447727274	0.15	4	50.0	0	0	;
	41	411	90000.0	105218.236084	23.913235473636362	0.15	4	50.0	0	0	;
	42	412	90000.0	15018.631783	3.4133254052272726	0.15	4	50.0	0	0	;
	42	413	90000.0	6408.100891	1.4563865661363635	0.15	4	50.0	0	0	;
	43	414	90000.0	12039.970894	2.736357021363636	0.15	4	50.0	0	0	;
	43	415	90000.0	156955.343628	35.671669006363636	0.15	4	50.0	0	0	;
	44	416	90000.0	21078.063927	4.790469074318182	0.15	4	50.0	0	0	;
	44	417	90000.0	158229.118652	35.96116333	0.15	4	50.0	0	0	;
	45	163	90000.0	94122.137146	21.39139480590909	0.15	4	50.0	0	0	;
	45	418	90000.0	3773.541012	0.8576229572727272	0.15	4	50.0	0	0	;
	46	419	90000.0	5553.526726	1.262165165	0.15	4	50.0	0	0	;
	46	420	90000.0	100168.686218	22.76561050409091	0.15	4	50.0	0	0	;
	47	421	90000.0	4096.014977	0.9309124947727272	0.15	4	50.0	0	0	;
	48	351	90000.0	122796.315308	27.90825347909091	0.15	4	50.0	0	0	;
	48	422	90000.0	26894.788513	6.112451934772728	0.15	4	50.0	0	0	;
	49	183	90000.0	59575.96656	13.5399924	0.15	4	50.0	0	0	;
	49	303	90000.0	50823.173279999995	11.5507212	0.15	4	50.0	0	0	;
	49	423	90000.0	29605.452805	6.728512001136363	0.15	4	50.0	0	0	;
	49	424	90000.0	2375.151157	0.5398070811363636	0.15	4	50.0	0	0	;
	49	536	90000.0	16438.75728	3.7360812000000005	0.15	4	50.0	0	0	;
	50	296	90000.0	9649.433441	2.193053054772727	0.15	4	50.0	0	0	;
	50	425	90000.0	21063.901863	4.787250423409091	0.15	4	50.0	0	0	;
	51	426	90000.0	1813.829112	0.4122338890909091	0.15	4	50.0	0	0	;
	51	427	90000.0	98250.228882	22.329597473181817	0.15	4	50.0	0	0	;
	52	428	90000.0	131814.093018	29.95774841318182	0.15	4	50.0	0	0	;
	52	429	90000.0	279.647176	0.06355617636363636	0.15	4	50.0	0	0	;
	53	430	90000.0	4765.33267	1.0830301522727273	0.15	4	50.0	0	0	;
	54	431	90000.0	7380.172348	1.6773118972727272	0.15	4	50.0	0	0	;
	54	432	90000.0	138464.336243	31.469167327954544	0.15	4	50.0	0	0	;
	55	433	90000.0	1506.742859	0.34244155886363636	0.15	4	50.0	0	0	;
	55	434	90000.0	2857.765646	0.6494921922727274	0.15	4	50.0	0	0	;
	56	237	90000.0	52208.637543	11.86559944159091	0.15	4	50.0	0	0	;
	56	435	90000.0	17103.185577	3.887087631136363	0.15	4	50.0	0	0	;
	57	324	90000.0	147003.962402	33.409991455000004	0.15	4	50.0	0	0	;
	57	436	90000.0	46666.806793	10.606092452954547	0.15	4	50.0	0	0	;
	58	437	90000.0	40610.343018	9.229623413181818	0.15	4	50.0	0	0	;
	59	438	90000.0	2378.034554	0.5404623986363636	0.15	4	50.0	0	0	;
	59	439	90000.0	104978.540955	23.85875930795455	0.15	4	50.0	0	0	;
	60	369	90000.0	112032.160034	25.461854553181816	0.15	4	50.0	0	0	;
	60	440	90000.0	58235.332031	13.235302734318182	0.15	4	50.0	0	0	;
	61	129	90000.0	151204.755249	34.364717102045454	0.15	4	50.0	0	0	;
	61	441	90000.0	7290.626564	1.6569605827272729	0.15	4	50.0	0	0	;
	62	442	90000.0	25119.897995	5.709067726136363	0.15	4	50.0	0	0	;
	62	443	90000.0	120482.276917	27.382335662954542	0.15	4	50.0	0	0	;
	63	444	90000.0	132083.597717	30.01899948113636	0.15	4	50.0	0	0	;
	63	445	90000.0	115688.706665	26.292887878409093	0.15	4	50.0	0	0	;
	64	446	90000.0	14529.651604	3.3021935463636365	0.15	4	50.0	0	0	;
	64	447	90000.0	38555.683136	8.762655258181818	0.15	4	50.0	0	0	;
	65	448	90000.0	2674.846544	0.6079196690909092	0.15	4	50.0	0	0	;
	65	449	90000.0	45563.9534	10.355443954545455	0.15	4	50.0	0	0	;
	66	321	90000.0	56443.731537	12.828120803863637	0.15	4	50.0	0	0	;
	66	450	90000.0	3025.592709	0.6876347065909091	0.15	4	50.0	0	0	;
	67	451	90000.0	29782.834854	6.768826103181818	0.15	4	50.0	0	0	;
	67	532	90000.0	101690.535278	23.111485290454546	0.15	4	50.0	0	0	;
	68	421	90000.0	138294.210205	31.430502319318183	0.15	4	50.0	0	0	;
	68	452	90000.0	10970.37632	2.493267345454545	0.15	4	50.0	0	0	;
	69	453	90000.0	117536.295776	26.712794494545452	0.15	4	50.0	0	0	;
	69	454	90000.0	39418.695374	8.95879440318182	0.15	4	50.0	0	0	;
	70	455	90000.0	13306.711464	3.0242526054545453	0.15	4	50.0	0	0	;
	70	456	90000.0	8420.610695	1.9137751579545452	0.15	4	50.0	0	0	;
	71	410	90000.0	61948.038483	14.079099655227271	0.15	4	50.0	0	0	;
	71	457	90000.0	4731.753788	1.0753985881818182	0.15	4	50.0	0	0	;
	72	458	90000.0	6558.228207	1.4905064106818184	0.15	4	50.0	0	0	;
	72	459	90000.0	7095.173721	1.6125394820454546	0.15	4	50.0	0	0	;
	73	435	90000.0	90349.786377	20.53404235840909	0.15	4	50.0	0	0	;
	73	460	90000.0	2362.14519	0.5368511795454546	0.15	4	50.0	0	0	;
	74	240	90000.0	35116.268005	7.980970001136364	0.15	4	50.0	0	0	;
	74	461	90000.0	23138.070145	5.258652305681818	0.15	4	50.0	0	0	;
	75	462	90000.0	26034.389648	5.916906738181818	0.15	4	50.0	0	0	;
	75	463	90000.0	62371.933594	14.175439453181818	0.15	4	50.0	0	0	;
	76	243	90000.0	22298.726807	5.067892456136363	0.15	4	50.0	0	0	;
	76	464	90000.0	114130.149536	25.938670349090913	0.15	4	50.0	0	0	;
	77	286	90000.0	64820.658875	14.731967926136363	0.15	4	50.0	0	0	;
	77	465	90000.0	28105.52536	6.3876194	0.15	4	50.0	0	0	;
	78	466	90000.0	110487.430115	25.110779571590907	0.15	4	50.0	0	0	;
	78	467	90000.0	6055.641117	1.3762820720454543	0.15	4	50.0	0	0	;
	79	291	90000.0	1532.808924	0.3483656645454545	0.15	4	50.0	0	0	;
	79	468	90000.0	120817.533875	27.458530426136363	0.15	4	50.0	0	0	;
	80	469	90000.0	133880.873108	30.427471160909093	0.15	4	50.0	0	0	;
	80	470	90000.0	110136.895752	25.03111267090909	0.15	4	50.0	0	0	;
	81	471	90000.0	109759.774475	24.945403289772727	0.15	4	50.0	0	0	;
	81	472	90000.0	74166.034698	16.855916976818182	0.15	4	50.0	0	0	;
	82	473	90000.0	59872.693176	13.607430267272727	0.15	4	50.0	0	0	;
	83	474	90000.0	24530.982742	5.575223350454546	0.15	4	50.0	0	0	;
	83	475	90000.0	1746.571584	0.39694808727272723	0.15	4	50.0	0	0	;
	84	282	90000.0	157236.208191	35.73550186159091	0.15	4	50.0	0	0	;
	84	476	90000.0	3924.665022	0.8919693231818183	0.15	4	50.0	0	0	;
	85	477	90000.0	32277.457809	7.335785865681817	0.15	4	50.0	0	0	;
	85	478	90000.0	23695.003052	5.385227966363637	0.15	4	50.0	0	0	;
	86	479	90000.0	78939.025269	17.940687561136365	0.15	4	50.0	0	0	;
	86	480	90000.0	70357.172241	15.990266418409089	0.15	4	50.0	0	0	;
	87	436	90000.0	38342.919846	8.714299965	0.15	4	50.0	0	0	;
	88	481	90000.0	54569.278564	12.402108764545455	0.15	4	50.0	0	0	;
	88	482	90000.0	123432.377014	28.05281295772727	0.15	4	50.0	0	0	;
	89	483	90000.0	90081.913147	20.473162078863638	0.15	4	50.0	0	0	;
	89	484	90000.0	48822.658081	11.096058654772728	0.15	4	50.0	0	0	;
	90	246	90000.0	27543.791199	6.2599525452272715	0.15	4	50.0	0	0	;
	90	485	90000.0	288.409029	0.06554750659090908	0.15	4	50.0	0	0	;
	91	470	90000.0	145048.484802	32.96556472772727	0.15	4	50.0	0	0	;
	91	486	90000.0	5458.307934	1.2405245304545456	0.15	4	50.0	0	0	;
	92	487	90000.0	140034.152527	31.825943756136365	0.15	4	50.0	0	0	;
	92	488	90000.0	150643.408813	34.237138366590905	0.15	4	50.0	0	0	;
	93	489	90000.0	103887.50061	23.610795593181816	0.15	4	50.0	0	0	;
	93	490	90000.0	112242.12616	25.509574127272725	0.15	4	50.0	0	0	;
	94	491	90000.0	2204.023075	0.5009143352272728	0.15	4	50.0	0	0	;
	94	492	90000.0	82649.143524	18.783896255454547	0.15	4	50.0	0	0	;
	95	392	90000.0	120799.688416	27.45447464	0.15	4	50.0	0	0	;
	95	493	90000.0	8805.281925	2.0012004375	0.15	4	50.0	0	0	;
